thoi_gian,timestamp_api,instId,trade_id,price,size,side,action
2025-06-05T11:51:21.515912,1749099080318,ETHUSDT,1314382296974958718,2631.34,0.0182,sell,update
2025-06-05T11:51:21.515912,1749099080322,BTCUSDT,1314382296991797252,105181.50,0.008200,buy,update
2025-06-05T11:51:21.824103,1749099080630,ETHUSDT,1314382298283581636,2631.34,0.1374,sell,update
2025-06-05T11:51:21.918934,1749099080740,ETHUSDT,1314382298744954881,2631.34,0.1013,sell,update
2025-06-05T11:51:21.981110,1749099080786,BTCUSDT,1314382298937954399,105181.49,0.009666,sell,update
2025-06-05T11:51:22.147446,1749099080952,ETHUSDT,1314382299634147330,2631.34,0.0737,sell,update
2025-06-05T11:51:22.448723,1749099081268,ETHUSDT,1314382300959547543,2631.34,0.0960,sell,update
2025-06-05T11:51:22.647349,1749099081451,BTCUSDT,1314382301727166465,105181.50,0.009179,buy,update
2025-06-05T11:51:22.682357,1749099081494,ETHUSDT,1314382301907460133,2631.35,0.1544,buy,update
2025-06-05T11:51:22.683354,1749099081494,ETHUSDT,1314382301907460126,2631.35,0.0277,buy,update
2025-06-05T11:51:22.799723,1749099081614,BTCUSDT,1314382302410838039,105181.50,0.010470,buy,update
2025-06-05T11:51:22.868224,1749099081656,ETHUSDT,1314382302586937345,2631.34,0.0643,sell,update
2025-06-05T11:51:23.108204,1749099081918,ETHUSDT,1314382303685844993,2631.23,0.0503,buy,update
2025-06-05T11:51:23.109203,1749099081908,BTCUSDT,1314382303643963473,105181.49,0.000190,sell,update
2025-06-05T11:51:23.130592,1749099081928,BTCUSDT,1314382303727849473,105181.49,0.010363,sell,update
2025-06-05T11:51:23.299791,1749099082109,ETHUSDT,1314382304486957057,2630.83,0.0469,buy,update
2025-06-05T11:51:23.322941,1749099082141,BTCUSDT,1314382304621236398,105181.50,0.005045,buy,update
2025-06-05T11:51:23.386470,1749099082179,ETHUSDT,1314382304780558340,2630.83,0.1050,buy,update
2025-06-05T11:51:23.557805,1749099082354,BTCUSDT,1314382305514623066,105181.49,0.002398,sell,update
2025-06-05T11:51:23.798663,1749099082618,BTCUSDT,1314382306621919236,105181.50,0.002768,buy,update
2025-06-05T11:51:24.076294,1749099082890,BTCUSDT,1314382307762769922,105181.50,0.009921,buy,update
2025-06-05T11:51:24.147151,1749099082952,BTCUSDT,1314382308022816807,105181.50,0.010534,buy,update
2025-06-05T11:51:24.400917,1749099083211,BTCUSDT,1314382309109141505,105181.50,0.009512,buy,update
2025-06-05T11:51:24.756481,1749099083574,BTCUSDT,1314382310631673925,105181.49,0.008323,sell,update
2025-06-05T11:51:24.938751,1749099083737,BTCUSDT,1314382311315345419,105181.49,0.003744,sell,update
2025-06-05T11:51:25.381020,1749099084198,BTCUSDT,1314382313248919594,105181.49,0.008688,sell,update
2025-06-05T11:51:25.902039,1749099084718,SOLUSDT,1314382315430289481,153.97,6.8600,buy,update
2025-06-05T11:51:25.994988,1749099084813,BTCUSDT,1314382315828416582,105181.49,0.010461,sell,update
2025-06-05T11:51:26.164428,1749099084975,BTCUSDT,1314382316507893763,105181.50,0.012843,buy,update
2025-06-05T11:51:26.318741,1749099085133,BTCUSDT,1314382317170593874,105181.50,0.011516,buy,update
2025-06-05T11:51:26.831210,1749099085645,BTCUSDT,1314382319318077441,105181.49,0.009805,sell,update
2025-06-05T11:51:27.054178,1749099085857,BTCUSDT,1314382320207269889,105181.49,0.008759,sell,update
2025-06-05T11:51:27.323727,1749099086122,BTCUSDT,1314382321318760449,105181.50,0.012872,buy,update
2025-06-05T11:51:27.415479,1749099086230,BTCUSDT,1314382321771745301,105181.49,0.009552,sell,update
2025-06-05T11:51:27.738802,1749099086543,BTCUSDT,1314382323084562434,105181.49,0.004754,sell,update
2025-06-05T11:51:28.090509,1749099086906,BTCUSDT,1314382324607094787,105181.49,0.010100,sell,update
2025-06-05T11:51:28.414401,1749099087220,BTCUSDT,1314382325924106242,105181.50,0.010692,buy,update
2025-06-05T11:51:28.805628,1749099087634,BTCUSDT,1314382327660548170,105181.49,0.006345,sell,update
2025-06-05T11:51:28.938329,1749099087747,BTCUSDT,1314382328134504449,105181.49,0.015192,sell,update
2025-06-05T11:51:28.960251,1749099087763,BTCUSDT,1314382328201613313,105181.49,0.000016,sell,update
2025-06-05T11:51:28.987356,1749099087802,SOLUSDT,1314382328365522945,153.97,6.2700,buy,update
2025-06-05T11:51:29.205779,1749099088010,BTCUSDT,1314382329237606403,105181.49,0.010684,sell,update
2025-06-05T11:51:29.567215,1749099088374,BTCUSDT,1314382330764333059,105181.49,0.014424,sell,update
2025-06-05T11:51:30.063060,1749099088891,BTCUSDT,1314382332932788225,105181.49,0.006762,sell,update
2025-06-05T11:51:30.122907,1749099088918,BTCUSDT,1314382333046034455,105181.49,0.016306,sell,update
2025-06-05T11:51:34.532307,1749099093305,SOLUSDT,1314382351446777857,153.96,7.3700,buy,update
2025-06-05T11:51:37.275069,1749099096085,SOLUSDT,1314382363106942977,153.95,3.8300,sell,update
2025-06-05T11:51:40.052153,1749099098877,SOLUSDT,1314382374817439750,153.95,0.4818,sell,update
2025-06-05T11:51:40.052892,1749099098877,SOLUSDT,1314382374817439748,153.95,1.9482,sell,update
2025-06-05T11:51:42.644315,1749099101467,SOLUSDT,1314382385680687105,153.95,0.3697,sell,update
2025-06-05T11:51:43.347217,1749099102131,SOLUSDT,1314382388465704990,153.95,4.8900,sell,update
2025-06-05T11:51:50.310679,1749099109135,SOLUSDT,1314382417842610178,153.97,7.3600,buy,update
2025-06-05T11:51:51.743906,1749099110552,SOLUSDT,1314382423785938945,153.96,11.0900,sell,update
2025-06-05T11:51:57.086444,1749099115888,SOLUSDT,1314382446166745205,153.98,4.8400,buy,update
2025-06-05T11:52:01.948210,1749099120751,SOLUSDT,1314382466563645442,153.98,12.6800,buy,update
2025-06-05T11:52:04.084046,1749099122901,ETHUSDT,1314382475581005825,2631.73,0.0929,buy,update
2025-06-05T11:52:04.326147,1749099123111,ETHUSDT,1314382476461809667,2631.72,0.0844,sell,update
2025-06-05T11:52:04.376296,1749099123172,BTCUSDT,1314382476717723653,105215.03,0.005758,sell,update
2025-06-05T11:52:04.454623,1749099123271,ETHUSDT,1314382477132898306,2631.73,0.0545,buy,update
2025-06-05T11:52:04.545393,1749099123336,BTCUSDT,1314382477405589515,105215.03,0.009597,sell,update
2025-06-05T11:52:04.619413,1749099123433,ETHUSDT,1314382477812375555,2631.72,0.0906,sell,update
2025-06-05T11:52:04.778090,1749099123572,ETHUSDT,1314382478395383809,2631.73,0.0675,buy,update
2025-06-05T11:52:04.834213,1749099123646,BTCUSDT,1314382478705823747,105215.04,0.010198,buy,update
2025-06-05T11:52:04.862019,1749099123679,ETHUSDT,1314382478844174337,2631.73,0.0524,buy,update
2025-06-05T11:52:04.900453,1749099123695,ETHUSDT,1314382478911283287,2631.72,0.0765,sell,update
2025-06-05T11:52:05.101412,1749099123907,ETHUSDT,1314382479800475650,2631.72,0.0437,sell,update
2025-06-05T11:52:05.259691,1749099124060,BTCUSDT,1314382480442265604,105215.03,0.008338,sell,update
2025-06-05T11:52:05.312759,1749099124119,ETHUSDT,1314382480689668097,2631.72,0.0759,sell,update
2025-06-05T11:52:05.313768,1749099124117,ETHUSDT,1314382480681279594,2631.73,0.0004,buy,update
2025-06-05T11:52:05.372095,1749099124179,ETHUSDT,1314382480941326338,2631.73,0.0592,buy,update
2025-06-05T11:52:05.400701,1749099124221,BTCUSDT,1314382481117548748,105215.03,0.005123,sell,update
2025-06-05T11:52:05.590690,1749099124392,ETHUSDT,1314382481834713092,2631.72,0.0825,sell,update
2025-06-05T11:52:05.677236,1749099124483,BTCUSDT,1314382482216456195,105215.04,0.007118,buy,update
2025-06-05T11:52:05.685028,1749099124500,ETHUSDT,1314382482287697921,2631.72,0.0276,sell,update
2025-06-05T11:52:05.720017,1749099124518,ETHUSDT,1314382482363195393,2631.73,0.0469,buy,update
2025-06-05T11:52:05.737145,1749099124553,ETHUSDT,1314382482509996033,2631.72,0.0599,sell,update
2025-06-05T11:52:05.822438,1749099124615,ETHUSDT,1314382482770042881,2631.73,0.0164,buy,update
2025-06-05T11:52:05.837216,1749099124663,ETHUSDT,1314382482971369474,2631.72,0.0455,sell,update
2025-06-05T11:52:05.888782,1749099124697,BTCUSDT,1314382483114037252,105215.03,0.006839,sell,update
2025-06-05T11:52:05.968017,1749099124775,ETHUSDT,1314382483441131697,2631.73,0.0399,buy,update
2025-06-05T11:52:06.125646,1749099124937,ETHUSDT,1314382484120608769,2631.20,0.0616,sell,update
2025-06-05T11:52:06.183508,1749099124961,BTCUSDT,1314382484221333505,105215.04,0.007620,buy,update
2025-06-05T11:52:06.203151,1749099124999,ETHUSDT,1314382484380655709,2631.20,0.0174,sell,update
2025-06-05T11:52:06.259132,1749099125073,BTCUSDT,1314382484691095555,105215.03,0.004884,sell,update
2025-06-05T11:52:06.398500,1749099125200,ETHUSDT,1314382485223710721,2631.21,0.0627,buy,update
2025-06-05T11:52:06.490210,1749099125287,BTCUSDT,1314382485588676609,105215.04,0.010087,buy,update
2025-06-05T11:52:06.508737,1749099125310,ETHUSDT,1314382485685084161,2631.20,0.0501,sell,update
2025-06-05T11:52:06.593295,1749099125420,ETHUSDT,1314382486146457601,2631.20,0.0328,sell,update
2025-06-05T11:52:06.769451,1749099125581,ETHUSDT,1314382486821740545,2631.20,0.0471,sell,update
2025-06-05T11:52:06.807001,1749099125600,BTCUSDT,1314382486901493762,105215.03,0.001818,sell,update
2025-06-05T11:52:07.051344,1749099125837,SOLUSDT,1314382487895875590,154.00,4.0100,buy,update
2025-06-05T11:52:07.067314,1749099125892,ETHUSDT,1314382488126169181,2631.20,0.0824,sell,update
2025-06-05T11:52:07.100707,1749099125915,BTCUSDT,1314382488222699521,105215.03,0.009171,sell,update
2025-06-05T11:52:07.125584,1749099125946,ETHUSDT,1314382488352661510,2631.20,0.0342,sell,update
2025-06-05T11:52:07.209703,1749099126003,ETHUSDT,1314382488591736833,2631.21,0.0470,buy,update
2025-06-05T11:52:07.297533,1749099126119,ETHUSDT,1314382489078276180,2631.21,0.0277,buy,update
2025-06-05T11:52:07.298528,1749099126117,ETHUSDT,1314382489069887489,2631.20,0.0762,sell,update
2025-06-05T11:52:07.358870,1749099126175,BTCUSDT,1314382489313218820,105215.03,0.004987,sell,update
2025-06-05T11:52:07.503685,1749099126329,ETHUSDT,1314382489959079993,2631.20,0.0819,sell,update
2025-06-05T11:52:07.625211,1749099126437,BTCUSDT,1314382490412126210,105215.04,0.001985,buy,update
2025-06-05T11:52:07.739612,1749099126543,ETHUSDT,1314382490856661012,2631.21,0.0529,buy,update
2025-06-05T11:52:07.801319,1749099126605,ETHUSDT,1314382491116707901,2631.20,0.0936,sell,update
2025-06-05T11:52:07.986426,1749099126800,BTCUSDT,1314382491934658602,105215.04,0.005827,buy,update
2025-06-05T11:52:08.033649,1749099126818,ETHUSDT,1314382492010094593,2631.21,0.0763,buy,update
2025-06-05T11:52:08.059952,1749099126866,ETHUSDT,1314382492211421185,2631.21,0.0570,buy,update
2025-06-05T11:52:08.059952,1749099126862,ETHUSDT,1314382492194644082,2631.20,0.0635,sell,update
2025-06-05T11:52:08.117061,1749099126916,ETHUSDT,1314382492421136385,2631.20,0.0486,sell,update
2025-06-05T11:52:08.260343,1749099127081,ETHUSDT,1314382493113196545,2631.21,0.0772,buy,update
2025-06-05T11:52:08.289695,1749099127105,ETHUSDT,1314382493213859920,2631.20,0.0524,sell,update
2025-06-05T11:52:08.292726,1749099127112,BTCUSDT,1314382493243281409,105215.03,0.006814,sell,update
2025-06-05T11:52:08.392187,1749099127193,ETHUSDT,1314382493582958606,2631.20,0.0713,sell,update
2025-06-05T11:52:08.483739,1749099127272,ETHUSDT,1314382493914308611,2631.20,0.0469,sell,update
2025-06-05T11:52:08.608726,1749099127425,BTCUSDT,1314382494556098671,105215.04,0.005160,buy,update
2025-06-05T11:52:08.642173,1749099127455,ETHUSDT,1314382494681866241,2631.20,0.0610,sell,update
2025-06-05T11:52:08.825383,1749099127651,ETHUSDT,1314382495503949827,2631.20,0.0164,sell,update
2025-06-05T11:52:08.850388,1749099127667,ETHUSDT,1314382495571058722,2631.20,0.0629,sell,update
2025-06-05T11:52:08.962597,1749099127780,ETHUSDT,1314382496045015041,2631.20,0.0504,sell,update
2025-06-05T11:52:09.078014,1749099127879,ETHUSDT,1314382496460251259,2631.20,0.0277,sell,update
2025-06-05T11:52:09.079330,1749099127889,BTCUSDT,1314382496502255622,105215.03,0.006063,sell,update
2025-06-05T11:52:09.134302,1749099127950,ETHUSDT,1314382496758046721,2631.21,0.0495,buy,update
2025-06-05T11:52:09.256402,1749099128049,ETHUSDT,1314382497173282816,2631.21,0.0174,buy,update
2025-06-05T11:52:09.362549,1749099128162,ETHUSDT,1314382497647239169,2631.20,0.0948,sell,update
2025-06-05T11:52:09.459844,1749099128274,ETHUSDT,1314382498117001217,2631.20,0.0829,sell,update
2025-06-05T11:52:09.509618,1749099128304,BTCUSDT,1314382498242891783,105215.04,0.010153,buy,update
2025-06-05T11:52:09.732587,1749099128536,ETHUSDT,1314382499215908865,2631.21,0.0784,buy,update
2025-06-05T11:52:09.736589,1749099128565,BTCUSDT,1314382499337605123,105215.03,0.008631,sell,update
2025-06-05T11:52:10.141764,1749099128928,BTCUSDT,1314382500860137474,105215.03,0.006740,sell,update
2025-06-05T11:52:10.687604,1749099129492,BTCUSDT,1314382503225724973,105215.04,0.004100,buy,update
2025-06-05T11:52:10.996256,1749099129804,BTCUSDT,1314382504534347829,105215.03,0.008304,sell,update
2025-06-05T11:52:11.209209,1749099130014,BTCUSDT,1314382505415151617,105215.03,0.007025,sell,update
2025-06-05T11:52:11.366802,1749099130174,BTCUSDT,1314382506086240432,105215.04,0.006262,buy,update
2025-06-05T11:52:11.850746,1749099130664,BTCUSDT,1314382508141449306,105215.03,0.005193,sell,update
2025-06-05T11:52:11.877248,1749099130689,BTCUSDT,1314382508246306817,105215.04,0.008008,buy,update
2025-06-05T11:52:12.138630,1749099130953,BTCUSDT,1314382509353603089,105215.03,0.005674,sell,update
2025-06-05T11:52:12.375094,1749099131163,BTCUSDT,1314382510234407014,105215.03,0.004900,sell,update
2025-06-05T11:52:12.399989,1749099131196,SOLUSDT,1314382510373150783,153.98,1.6365,sell,update
2025-06-05T11:52:12.445390,1749099131260,SOLUSDT,1314382510641586178,153.98,1.0982,sell,update
2025-06-05T11:52:12.476673,1749099131274,SOLUSDT,1314382510700306434,153.98,0.3457,sell,update
2025-06-05T11:52:12.618332,1749099131425,BTCUSDT,1314382511333314651,105215.04,0.004192,buy,update
2025-06-05T11:52:13.017625,1749099131839,BTCUSDT,1314382513069756417,105215.04,0.007838,buy,update
2025-06-05T11:52:13.309461,1749099132099,BTCUSDT,1314382514160275584,105215.03,0.007806,sell,update
2025-06-05T11:52:13.545809,1749099132363,BTCUSDT,1314382515267571790,105215.04,0.004043,buy,update
2025-06-05T11:52:13.791863,1749099132577,BTCUSDT,1314382516165152862,105215.03,0.004160,sell,update
2025-06-05T11:52:13.793964,1749099132593,SOLUSDT,1314382516232593477,153.94,5.2200,buy,update
2025-06-05T11:52:13.967495,1749099132763,SOLUSDT,1314382516945625090,153.91,0.0463,sell,update
2025-06-05T11:52:14.027819,1749099132840,BTCUSDT,1314382517268254773,105211.06,0.004368,sell,update
2025-06-05T11:52:14.175276,1749099132999,BTCUSDT,1314382517935149057,105211.07,0.005319,buy,update
2025-06-05T11:52:14.251763,1749099133061,BTCUSDT,1314382518195195907,105211.07,0.003302,buy,update
2025-06-05T11:52:14.375136,1749099133175,BTCUSDT,1314382518673346561,105211.07,0.007836,buy,update
2025-06-05T11:52:14.900988,1749099133689,BTCUSDT,1314382520829218818,105211.07,0.008605,buy,update
2025-06-05T11:52:15.202378,1749099134000,BTCUSDT,1314382522133647361,105211.07,0.005956,buy,update
2025-06-05T11:52:15.411406,1749099134212,BTCUSDT,1314382523022839827,105211.07,0.005659,buy,update
2025-06-05T11:52:15.665023,1749099134474,BTCUSDT,1314382524121747474,105211.07,0.005980,buy,update
2025-06-05T11:52:15.974678,1749099134785,BTCUSDT,1314382525426176083,105211.07,0.005172,buy,update
2025-06-05T11:52:16.084669,1749099134896,ETHUSDT,1314382525891682447,2630.49,0.0605,buy,update
2025-06-05T11:52:16.248049,1749099135061,ETHUSDT,1314382526583742541,2630.49,0.0385,buy,update
2025-06-05T11:52:16.291084,1749099135099,BTCUSDT,1314382526743187531,105211.07,0.007574,buy,update
2025-06-05T11:52:16.321951,1749099135123,ETHUSDT,1314382526843789358,2630.49,0.0067,buy,update
2025-06-05T11:52:16.395523,1749099135209,BTCUSDT,1314382527204560898,105211.06,0.006814,sell,update
2025-06-05T11:52:16.466393,1749099135286,ETHUSDT,1314382527527460865,2630.49,0.0583,buy,update
2025-06-05T11:52:16.691944,1749099135472,BTCUSDT,1314382528307662854,105211.06,0.005527,sell,update
2025-06-05T11:52:16.751317,1749099135548,ETHUSDT,1314382528626368704,2630.49,0.1110,buy,update
2025-06-05T11:52:16.854242,1749099135666,SOLUSDT,1314382529121689602,153.91,6.7100,sell,update
2025-06-05T11:52:16.907459,1749099135704,ETHUSDT,1314382529280679937,2630.49,0.0494,buy,update
2025-06-05T11:52:16.952945,1749099135759,ETHUSDT,1314382529511366657,2630.48,0.0999,sell,update
2025-06-05T11:52:17.125109,1749099135937,BTCUSDT,1314382530258014260,105211.07,0.004226,buy,update
2025-06-05T11:52:17.147314,1749099135970,ETHUSDT,1314382530396364802,2630.49,0.0743,buy,update
2025-06-05T11:52:17.361008,1749099136167,ETHUSDT,1314382531222642825,2630.48,0.0277,sell,update
2025-06-05T11:52:17.416273,1749099136232,ETHUSDT,1314382531495272451,2630.48,0.0410,sell,update
2025-06-05T11:52:17.495116,1749099136307,ETHUSDT,1314382531809845259,2630.48,0.0174,sell,update
2025-06-05T11:52:17.549629,1749099136342,ETHUSDT,1314382531956645983,2630.49,0.0546,buy,update
2025-06-05T11:52:17.641110,1749099136455,ETHUSDT,1314382532430602241,2630.49,0.0709,buy,update
2025-06-05T11:52:17.699994,1749099136507,BTCUSDT,1314382532648767490,105211.06,0.005111,sell,update
2025-06-05T11:52:17.844643,1749099136646,ETHUSDT,1314382533231714305,2630.49,0.0524,buy,update
2025-06-05T11:52:17.932816,1749099136764,ETHUSDT,1314382533726642177,2630.49,0.0163,buy,update
2025-06-05T11:52:17.966493,1749099136770,ETHUSDT,1314382533751808126,2630.49,0.0631,buy,update
2025-06-05T11:52:17.991475,1749099136817,BTCUSDT,1314382533949001729,105211.06,0.004714,sell,update
2025-06-05T11:52:18.066721,1749099136891,ETHUSDT,1314382534259318784,2630.49,0.0676,buy,update
2025-06-05T11:52:18.232564,1749099137033,ETHUSDT,1314382534854909953,2630.49,0.0794,buy,update
2025-06-05T11:52:18.274237,1749099137078,BTCUSDT,1314382535043715073,105211.06,0.006637,sell,update
2025-06-05T11:52:18.302192,1749099137096,ETHUSDT,1314382535119151143,2630.48,0.0539,sell,update
2025-06-05T11:52:18.462705,1749099137258,ETHUSDT,1314382535798628353,2630.49,0.0741,buy,update
2025-06-05T11:52:18.590949,1749099137390,BTCUSDT,1314382536352337922,105211.07,0.006648,buy,update
2025-06-05T11:52:18.724967,1749099137519,ETHUSDT,1314382536893341698,2630.48,0.0656,sell,update
2025-06-05T11:52:18.766366,1749099137582,ETHUSDT,1314382537157582927,2630.49,0.0633,buy,update
2025-06-05T11:52:18.943707,1749099137742,ETHUSDT,1314382537828671489,2630.49,0.0484,buy,update
2025-06-05T11:52:18.952210,1749099137754,BTCUSDT,1314382537879064577,105211.07,0.005419,buy,update
2025-06-05T11:52:19.085966,1749099137905,ETHUSDT,1314382538512343042,2630.49,0.0458,buy,update
2025-06-05T11:52:19.201950,1749099138012,BTCUSDT,1314382538961195034,105211.03,0.000100,sell,update
2025-06-05T11:52:19.203950,1749099138012,BTCUSDT,1314382538961195032,105211.04,0.000100,sell,update
2025-06-05T11:52:19.205352,1749099138012,BTCUSDT,1314382538961195030,105211.05,0.000100,sell,update
2025-06-05T11:52:19.205352,1749099138012,BTCUSDT,1314382538961195028,105211.06,0.000100,sell,update
2025-06-05T11:52:19.209682,1749099138014,SOLUSDT,1314382538969915397,153.91,0.2100,sell,update
2025-06-05T11:52:19.290486,1749099138084,BTCUSDT,1314382539263184905,105210.00,0.000011,sell,update
2025-06-05T11:52:19.353434,1749099138151,SOLUSDT,1314382539544535075,153.90,0.2100,sell,update
2025-06-05T11:52:19.365637,1749099138166,ETHUSDT,1314382539607056422,2630.23,0.0636,sell,update
2025-06-05T11:52:19.392968,1749099138190,ETHUSDT,1314382539707719736,2630.13,0.0432,buy,update
2025-06-05T11:52:19.505523,1749099138287,SOLUSDT,1314382540114960529,153.89,0.2100,sell,update
2025-06-05T11:52:19.543596,1749099138315,BTCUSDT,1314382540232069121,105188.12,0.007893,buy,update
2025-06-05T11:52:19.543596,1749099138326,ETHUSDT,1314382540278145027,2630.13,0.0842,buy,update
2025-06-05T11:52:19.546335,1749099138353,ETHUSDT,1314382540391391234,2630.13,0.0277,buy,update
2025-06-05T11:52:19.586097,1749099138388,ETHUSDT,1314382540538191873,2630.13,0.0587,buy,update
2025-06-05T11:52:19.614925,1749099138426,ETHUSDT,1314382540697575546,2630.13,0.0469,buy,update
2025-06-05T11:52:19.657805,1749099138475,BTCUSDT,1314382540903157761,105188.12,0.007574,buy,update
2025-06-05T11:52:19.721267,1749099138514,ETHUSDT,1314382541066674179,2630.12,0.0633,sell,update
2025-06-05T11:52:19.850726,1749099138655,ETHUSDT,1314382541658071042,2630.12,0.0661,sell,update
2025-06-05T11:52:20.010241,1749099138835,BTCUSDT,1314382542413107279,105188.12,0.008602,buy,update
2025-06-05T11:52:20.016500,1749099138819,ETHUSDT,1314382542345936897,2630.12,0.0721,sell,update
2025-06-05T11:52:20.221309,1749099139032,ETHUSDT,1314382543239323649,2630.12,0.0553,sell,update
2025-06-05T11:52:20.275089,1749099139071,ETHUSDT,1314382543402901506,2630.13,0.0174,buy,update
2025-06-05T11:52:20.290384,1749099139094,SOLUSDT,1314382543499763724,153.88,12.1600,sell,update
2025-06-05T11:52:20.386162,1749099139197,ETHUSDT,1314382543931383811,2630.12,0.0418,sell,update
2025-06-05T11:52:20.388163,1749099139193,BTCUSDT,1314382543914668035,105188.11,0.006192,sell,update
2025-06-05T11:52:20.438468,1749099139261,ETHUSDT,1314382544199819265,2630.13,0.0527,buy,update
2025-06-05T11:52:20.519687,1749099139314,ETHUSDT,1314382544422117503,2630.12,0.0380,sell,update
2025-06-05T11:52:20.590518,1749099139405,BTCUSDT,1314382544803860482,105188.11,0.011304,sell,update
2025-06-05T11:52:20.670727,1749099139477,ETHUSDT,1314382545105788929,2630.12,0.1027,sell,update
2025-06-05T11:52:20.798092,1749099139588,ETHUSDT,1314382545571356752,2630.12,0.0475,sell,update
2025-06-05T11:52:20.848823,1749099139667,BTCUSDT,1314382545902768129,105188.12,0.010358,buy,update
2025-06-05T11:52:20.960401,1749099139749,ETHUSDT,1314382546246639617,2630.13,0.0778,buy,update
2025-06-05T11:52:20.981935,1749099139785,ETHUSDT,1314382546397634716,2630.12,0.0163,sell,update
2025-06-05T11:52:20.999819,1749099139803,ETHUSDT,1314382546473132040,2630.12,0.0524,sell,update
2025-06-05T11:52:21.021718,1749099139829,BTCUSDT,1314382546582245377,105188.11,0.006090,sell,update
2025-06-05T11:52:21.243601,1749099140039,BTCUSDT,1314382547463049226,105188.11,0.006991,sell,update
2025-06-05T11:52:21.260692,1749099140060,ETHUSDT,1314382547551068162,2630.12,0.0781,sell,update
2025-06-05T11:52:21.310165,1749099140123,ETHUSDT,1314382547815309318,2630.13,0.0639,buy,update
2025-06-05T11:52:21.310165,1749099140123,ETHUSDT,1314382547815309314,2630.12,0.0277,sell,update
2025-06-05T11:52:21.432272,1749099140236,ETHUSDT,1314382548289265665,2630.13,0.0719,buy,update
2025-06-05T11:52:21.581224,1749099140396,ETHUSDT,1314382548960354448,2630.12,0.0485,sell,update
2025-06-05T11:52:21.590688,1749099140401,BTCUSDT,1314382548981387265,105188.11,0.005031,sell,update
2025-06-05T11:52:21.693012,1749099140508,ETHUSDT,1314382549430116377,2630.12,0.0703,sell,update
2025-06-05T11:52:21.757617,1749099140562,BTCUSDT,1314382549656670210,105188.11,0.005946,sell,update
2025-06-05T11:52:21.867828,1749099140670,ETHUSDT,1314382550109593621,2630.12,0.0172,sell,update
2025-06-05T11:52:21.916643,1749099140724,BTCUSDT,1314382550336147462,105188.11,0.004263,sell,update
2025-06-05T11:52:22.222116,1749099141038,BTCUSDT,1314382551653158919,105188.11,0.010425,sell,update
2025-06-05T11:52:22.543700,1749099141352,BTCUSDT,1314382552970170489,105188.11,0.008079,sell,update
2025-06-05T11:52:22.657525,1749099141474,SOLUSDT,1314382553482207233,153.89,4.2500,buy,update
2025-06-05T11:52:22.854421,1749099141665,BTCUSDT,1314382554282987602,105188.12,0.005535,buy,update
2025-06-05T11:52:23.061342,1749099141873,BTCUSDT,1314382555155402754,105188.12,0.010033,buy,update
2025-06-05T11:52:23.331764,1749099142135,BTCUSDT,1314382556254310405,105188.12,0.007439,buy,update
2025-06-05T11:52:23.599778,1749099142399,BTCUSDT,1314382557361606657,105188.11,0.007467,sell,update
2025-06-05T11:52:23.849382,1749099142667,BTCUSDT,1314382558485680130,105188.12,0.003154,buy,update
2025-06-05T11:52:24.190891,1749099142981,BTCUSDT,1314382559802691585,105188.11,0.006378,sell,update
2025-06-05T11:52:24.481755,1749099143294,BTCUSDT,1314382561115508737,105188.12,0.009015,buy,update
2025-06-05T11:52:24.846515,1749099143648,SOLUSDT,1314382562600624129,153.88,4.8900,sell,update
2025-06-05T11:52:24.891477,1749099143707,BTCUSDT,1314382562847756373,105188.11,0.003194,sell,update
2025-06-05T11:52:25.011422,1749099143816,BTCUSDT,1314382563304935427,105188.12,0.003906,buy,update
2025-06-05T11:52:25.214014,1749099144026,BTCUSDT,1314382564185739266,105188.12,0.004613,buy,update
2025-06-05T11:52:25.297644,1749099144089,BTCUSDT,1314382564449980418,105188.11,0.004510,sell,update
2025-06-05T11:52:25.543675,1749099144351,BTCUSDT,1314382565548888076,105188.12,0.004245,buy,update
2025-06-05T11:52:25.956695,1749099144760,BTCUSDT,1314382567264358405,105188.11,0.007958,sell,update
2025-06-05T12:20:03.736060,1749100800085,SOLUSDT,1314389510200958977,153.22,4.3955,buy,snapshot
2025-06-05T12:20:03.736060,1749100797679,SOLUSDT,1314389500109463554,153.22,0.9702,sell,snapshot
2025-06-05T12:20:03.736060,1749100797673,SOLUSDT,1314389500084297781,153.22,0.3224,sell,snapshot
2025-06-05T12:20:03.736060,1749100797667,SOLUSDT,1314389500059132090,153.23,1.2080,sell,snapshot
2025-06-05T12:20:03.736060,1749100797666,SOLUSDT,1314389500054937729,153.23,0.3224,sell,snapshot
2025-06-05T12:20:03.736060,1749100797665,SOLUSDT,1314389500050743308,153.23,1.0859,sell,snapshot
2025-06-05T12:20:03.740986,1749100797665,SOLUSDT,1314389500050743306,153.23,0.1723,sell,snapshot
2025-06-05T12:20:03.740986,1749100797665,SOLUSDT,1314389500050743304,153.23,1.1329,sell,snapshot
2025-06-05T12:20:03.741533,1749100796716,SOLUSDT,1314389496070348801,153.23,62.9600,sell,snapshot
2025-06-05T12:20:03.741533,1749100796584,SOLUSDT,1314389495516700678,153.23,0.0167,buy,snapshot
2025-06-05T12:20:03.741533,1749100796584,SOLUSDT,1314389495516700676,153.23,7.0503,buy,snapshot
2025-06-05T12:20:03.741533,1749100796581,SOLUSDT,1314389495504117774,153.22,2.3148,buy,snapshot
