timestamp_api,price,volume,side,trade_id,symbol,channel,type,timestamp_received,value_usd,hour,minute
2025-06-10 14:14:50.793,662.9,0.0301,buy,1316336047713890305,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908290,19.95329,14,14
2025-06-10 14:14:49.086,662.8,0.02,sell,1316336040554213443,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908291,13.256,14,14
2025-06-10 14:14:43.598,662.8,0.2321,sell,1316336017535873055,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908292,153.83588,14,14
2025-06-10 14:14:37.102,662.9,0.0016,buy,1316335990289674341,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908293,1.06064,14,14
2025-06-10 14:14:34.053,662.9,0.0035,buy,1316335977501241348,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908294,2.32015,14,14
2025-06-10 14:13:19.454,663.3,0.015,buy,1316335664610357250,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908296,9.949499999999999,14,13
2025-06-10 14:13:08.265,663.4,0.009,buy,1316335617680289879,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908297,5.970599999999999,14,13
2025-06-10 14:13:04.111,663.0,0.0047,buy,1316335600257150977,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908298,3.1161000000000003,14,13
2025-06-10 14:12:22.793,662.8,0.015,buy,1316335426956898306,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908299,9.941999999999998,14,12
2025-06-10 14:12:22.173,662.7,0.0161,sell,1316335424356429862,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908300,10.66947,14,12
2025-06-10 14:12:10.270,662.9,0.0729,buy,1316335374431629426,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908301,48.325410000000005,14,12
2025-06-10 14:11:57.914,662.8,0.0121,sell,1316335322606809093,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908302,8.019879999999999,14,11
2025-06-10 14:11:27.706,662.6,0.0079,buy,1316335195905273860,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908303,5.234540000000001,14,11
2025-06-10 14:11:18.831,662.4,0.0305,sell,1316335158680825941,BNBUSDT,trade,SPOT,2025-06-10 21:24:54.908304,20.2032,14,11
2025-06-10 14:24:56.097,158.57,0.1261,sell,1316338586542874625,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601148,19.995676999999997,14,24
2025-06-10 14:24:53.991,158.57,0.0609,sell,1316338577709670405,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601164,9.656913,14,24
2025-06-10 14:24:51.601,158.57,0.012,sell,1316338567685283843,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601168,1.9028399999999999,14,24
2025-06-10 14:24:51.601,158.57,0.0478,sell,1316338567685283840,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601170,7.579646,14,24
2025-06-10 14:24:50.524,158.57,0.0783,sell,1316338563168018433,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601173,12.416030999999998,14,24
2025-06-10 14:24:50.457,158.57,26.95,sell,1316338562887000152,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601176,4273.461499999999,14,24
2025-06-10 14:24:48.460,158.59,1.416,buy,1316338554510975046,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601178,224.56343999999999,14,24
2025-06-10 14:24:48.460,158.59,11.8125,buy,1316338554510975044,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601180,1873.3443750000001,14,24
2025-06-10 14:24:48.460,158.58,1.8487,buy,1316338554510975042,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601183,293.166846,14,24
2025-06-10 14:24:48.460,158.58,4.4109,buy,1316338554510975040,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601185,699.4805220000001,14,24
2025-06-10 14:24:48.460,158.58,10.0,buy,1316338554510975038,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601188,1585.8000000000002,14,24
2025-06-10 14:24:48.460,158.57,2.0244,buy,1316338554510975036,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601190,321.00910799999997,14,24
2025-06-10 14:24:48.460,158.57,0.8672,buy,1316338554510975034,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601192,137.511904,14,24
2025-06-10 14:24:48.460,158.56,23.2034,buy,1316338554510975032,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601195,3679.1311039999996,14,24
2025-06-10 14:24:48.460,158.56,4.3001,buy,1316338554510975030,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601197,681.823856,14,24
2025-06-10 14:24:48.460,158.56,11.8125,buy,1316338554510975028,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601199,1872.99,14,24
2025-06-10 14:24:48.460,158.55,10.0,buy,1316338554510975026,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601202,1585.5,14,24
2025-06-10 14:24:48.460,158.55,4.6804,buy,1316338554510975024,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601204,742.07742,14,24
2025-06-10 14:24:48.460,158.53,11.8125,buy,1316338554510975022,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601207,1872.6356250000001,14,24
2025-06-10 14:24:48.460,158.53,0.1261,buy,1316338554510975020,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601209,19.990633,14,24
2025-06-10 14:24:48.441,158.52,23.4,sell,1316338554431283210,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601211,3709.368,14,24
2025-06-10 14:24:40.646,158.53,27.28,buy,1316338521736683535,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601213,4324.6984,14,24
2025-06-10 14:24:39.712,158.55,0.6937,sell,1316338517819203590,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601216,109.986135,14,24
2025-06-10 14:24:39.684,158.55,0.0436,sell,1316338517701763152,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601218,6.912780000000001,14,24
2025-06-10 14:24:39.684,158.55,0.1261,sell,1316338517701763150,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601220,19.993155,14,24
2025-06-10 14:24:39.684,158.55,0.1261,sell,1316338517701763148,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601223,19.993155,14,24
2025-06-10 14:24:39.669,158.55,1.2306,sell,1316338517638848516,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601225,195.11163,14,24
2025-06-10 14:24:35.837,158.53,0.21,buy,1316338501566275586,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601227,33.2913,14,24
2025-06-10 14:24:35.686,158.52,0.0648,buy,1316338500932935682,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601229,10.272096,14,24
2025-06-10 14:24:35.686,158.52,0.1261,buy,1316338500932935680,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601232,19.989372,14,24
2025-06-10 14:24:34.106,158.51,0.4548,sell,1316338494305935405,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601234,72.09034799999999,14,24
2025-06-10 14:24:32.984,158.52,1.3559,buy,1316338489599926274,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601236,214.93726800000002,14,24
2025-06-10 14:24:32.981,158.51,0.1261,buy,1316338489587343362,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601239,19.988110999999996,14,24
2025-06-10 14:24:31.986,158.51,10.24,buy,1316338485414010906,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601241,1623.1424,14,24
2025-06-10 14:24:29.038,158.47,0.1262,buy,1316338473049202690,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601243,19.998914,14,24
2025-06-10 14:24:25.474,158.51,0.1261,sell,1316338458100703239,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601246,19.988110999999996,14,24
2025-06-10 14:24:25.474,158.51,0.1261,sell,1316338458100703237,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601248,19.988110999999996,14,24
2025-06-10 14:24:25.474,158.51,1.0579,sell,1316338458100703235,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601253,167.687729,14,24
2025-06-10 14:24:25.384,158.51,0.9054,sell,1316338457723215877,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601256,143.514954,14,24
2025-06-10 14:24:25.384,158.51,0.1261,sell,1316338457723215875,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601259,19.988110999999996,14,24
2025-06-10 14:24:25.384,158.51,0.1261,sell,1316338457723215873,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601270,19.988110999999996,14,24
2025-06-10 14:24:23.686,158.52,30.57,buy,1316338450601287681,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601274,4845.9564,14,24
2025-06-10 14:24:22.984,158.52,0.2152,buy,1316338447656886341,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601276,34.113504000000006,14,24
2025-06-10 14:24:22.984,158.52,0.1261,buy,1316338447656886339,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601278,19.989372,14,24
2025-06-10 14:24:20.418,158.52,35.66,buy,1316338436894302266,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601281,5652.8232,14,24
2025-06-10 14:24:18.337,158.5,0.1881,buy,1316338428165955587,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601283,29.81385,14,24
2025-06-10 14:24:18.337,158.5,0.1261,buy,1316338428165955585,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601286,19.986849999999997,14,24
2025-06-10 14:24:17.113,158.48,0.0648,buy,1316338423032127493,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601288,10.269504,14,24
2025-06-10 14:24:17.113,158.48,0.1262,buy,1316338423032127491,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601290,20.000176,14,24
2025-06-10 14:24:11.902,158.47,0.0495,sell,1316338401175609376,SOLUSDT,trade,SPOT,2025-06-10 21:24:56.601292,7.844265,14,24
2025-06-10 14:24:56.903,4.235,6.9401,sell,1316338589923459127,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192667,29.391323500000002,14,24
2025-06-10 14:24:54.679,4.235,5.9661,sell,1316338580595326994,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192679,25.2664335,14,24
2025-06-10 14:24:51.552,4.235,12.9907,sell,1316338567479738369,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192681,55.015614500000005,14,24
2025-06-10 14:24:49.379,4.235,8.3572,sell,1316338558365515778,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192683,35.392742000000005,14,24
2025-06-10 14:24:46.596,4.236,11.2823,buy,1316338546692767745,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192684,47.79182279999999,14,24
2025-06-10 14:24:45.479,4.235,12.383,sell,1316338542007730300,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192686,52.442005,14,24
2025-06-10 14:24:42.005,4.235,12.8467,buy,1316338527436718081,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192687,54.40577450000001,14,24
2025-06-10 14:24:41.136,4.234,12.9717,sell,1316338523791867994,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192689,54.9221778,14,24
2025-06-10 14:24:40.123,4.234,10.4521,sell,1316338519543037953,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192691,44.254191399999996,14,24
2025-06-10 14:24:38.052,4.234,2.1968,sell,1316338510856634371,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192692,9.301251200000001,14,24
2025-06-10 14:24:37.133,4.235,6.1905,buy,1316338507002069028,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192694,26.216767500000003,14,24
2025-06-10 14:24:35.314,4.234,8.9216,buy,1316338499372630017,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192695,37.7740544,14,24
2025-06-10 14:24:34.147,4.234,10.6682,buy,1316338494477877251,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192697,45.169158800000005,14,24
2025-06-10 14:24:32.173,4.233,3.5532,sell,1316338486198321153,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192698,15.040695599999998,14,24
2025-06-10 14:24:31.302,4.234,6.1406,buy,1316338482545082371,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192700,25.9993004,14,24
2025-06-10 14:24:30.267,4.234,9.0036,buy,1316338478203977729,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192701,38.1212424,14,24
2025-06-10 14:24:29.102,4.234,9.6187,buy,1316338473317613569,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192703,40.7255758,14,24
2025-06-10 14:24:27.234,4.234,8.2009,buy,1316338465482653697,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192704,34.7226106,14,24
2025-06-10 14:24:25.516,4.233,5.5871,buy,1316338458276839429,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192706,23.6501943,14,24
2025-06-10 14:24:24.098,4.234,7.8118,sell,1316338452329316353,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192707,33.0751612,14,24
2025-06-10 14:24:22.580,4.235,14.4121,buy,1316338445962362881,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192709,61.03524350000001,14,24
2025-06-10 14:24:21.311,4.235,12.985,buy,1316338440639791140,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192710,54.991475,14,24
2025-06-10 14:24:19.241,4.234,10.1145,sell,1316338431957581860,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192712,42.824793,14,24
2025-06-10 14:24:17.871,4.234,10.6908,buy,1316338426211385345,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192713,45.2648472,14,24
2025-06-10 14:24:15.749,4.233,7.0192,sell,1316338417311072257,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192714,29.712273599999996,14,24
2025-06-10 14:24:14.030,4.233,9.8151,sell,1316338410101063681,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192716,41.54731829999999,14,24
2025-06-10 14:24:12.806,4.234,3.4525,buy,1316338404967235585,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192718,14.617885000000001,14,24
2025-06-10 14:24:11.338,4.233,8.6916,buy,1316338398809997313,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192719,36.791542799999995,14,24
2025-06-10 14:24:09.764,4.234,7.7818,buy,1316338392208162818,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192720,32.948141199999995,14,24
2025-06-10 14:24:08.898,4.233,5.8033,buy,1316338388575895593,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192722,24.5653689,14,24
2025-06-10 14:24:07.584,4.235,11.7168,buy,1316338383064580097,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192723,49.620648,14,24
2025-06-10 14:24:06.814,4.233,10.652,sell,1316338379834966017,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192725,45.089915999999995,14,24
2025-06-10 14:24:05.893,4.233,7.8832,buy,1316338375972012251,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192726,33.3695856,14,24
2025-06-10 14:24:05.077,4.232,7.9982,buy,1316338372549459969,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192728,33.8483824,14,24
2025-06-10 14:24:03.608,4.232,6.3956,sell,1316338366388027395,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192729,27.0661792,14,24
2025-06-10 14:24:01.636,4.232,8.1035,buy,1316338358116859905,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192731,34.294012,14,24
2025-06-10 14:23:59.816,4.231,3.5729,sell,1316338350483226625,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192732,15.1169399,14,23
2025-06-10 14:23:59.202,4.232,10.601,buy,1316338347907923969,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192734,44.863432,14,23
2025-06-10 14:23:59.140,4.232,8.5402,buy,1316338347647877211,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192736,36.1421264,14,23
2025-06-10 14:23:57.621,4.229,6.5532,sell,1316338341276729437,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192737,27.7134828,14,23
2025-06-10 14:23:57.108,4.229,4.6995,sell,1316338339125051393,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192739,19.8741855,14,23
2025-06-10 14:23:56.090,4.229,8.5412,buy,1316338334855249925,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192741,36.1207348,14,23
2025-06-10 14:23:54.321,4.228,10.8634,sell,1316338327435526200,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192743,45.9304552,14,23
2025-06-10 14:23:53.706,4.228,6.5666,sell,1316338324856029185,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192744,27.7635848,14,23
2025-06-10 14:23:52.790,4.227,8.6378,sell,1316338321014046724,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192746,36.5119806,14,23
2025-06-10 14:23:51.675,4.227,9.1671,sell,1316338316337397818,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192747,38.7493317,14,23
2025-06-10 14:23:50.708,4.227,1.5307,sell,1316338312281505804,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192748,6.470268900000001,14,23
2025-06-10 14:23:49.994,4.227,4.601,sell,1316338309286772740,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192750,19.448427000000002,14,23
2025-06-10 14:23:48.478,4.229,11.1738,buy,1316338302928207873,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192752,47.2540002,14,23
2025-06-10 14:23:47.609,4.229,7.679,buy,1316338299283357706,DOTUSDT,trade,SPOT,2025-06-10 21:24:58.192753,32.474491,14,23
2025-06-10 14:24:58.377,22.01,59.7108,sell,1316338596105863168,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826635,1314.2347080000002,14,24
2025-06-10 14:24:55.083,22.02,1.8925,sell,1316338582289825796,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826656,41.672850000000004,14,24
2025-06-10 14:24:47.545,22.01,0.2607,sell,1316338550673162241,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826659,5.7380070000000005,14,24
2025-06-10 14:24:45.125,22.01,0.2558,sell,1316338540522946561,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826662,5.630158000000001,14,24
2025-06-10 14:24:42.692,22.01,0.2512,sell,1316338530318204928,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826664,5.528912,14,24
2025-06-10 14:24:40.141,22.0,0.2474,sell,1316338519618535449,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826667,5.4428,14,24
2025-06-10 14:24:37.641,22.01,0.4819,sell,1316338509132775535,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826669,10.606619,14,24
2025-06-10 14:24:35.184,22.01,1.8907,sell,1316338498827370496,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826672,41.614307000000004,14,24
2025-06-10 14:24:30.258,22.01,41.0088,sell,1316338478166229114,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826674,902.603688,14,24
2025-06-10 14:24:26.733,22.0,33.4125,buy,1316338463381307402,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826677,735.075,14,24
2025-06-10 14:24:26.683,22.0,194.4155,sell,1316338463171592341,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826679,4277.1410000000005,14,24
2025-06-10 14:24:26.603,22.0,129.8608,buy,1316338462836047873,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826681,2856.9376,14,24
2025-06-10 14:24:26.599,22.0,14.4884,buy,1316338462819270665,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826684,318.7448,14,24
2025-06-10 14:24:26.599,22.0,12.8373,buy,1316338462819270663,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826686,282.42060000000004,14,24
2025-06-10 14:24:26.599,22.0,0.5001,buy,1316338462819270661,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826688,11.0022,14,24
2025-06-10 14:24:26.599,22.0,33.4125,buy,1316338462819270659,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826691,735.075,14,24
2025-06-10 14:24:26.446,21.99,0.4771,sell,1316338462177542267,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826693,10.491429,14,24
2025-06-10 14:24:24.014,21.99,0.4698,sell,1316338451976994891,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826695,10.330902,14,24
2025-06-10 14:24:21.579,21.99,0.9163,sell,1316338441763864579,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826698,20.149437,14,24
2025-06-10 14:24:18.998,21.99,3.6015,sell,1316338430938365953,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826700,79.196985,14,24
2025-06-10 14:24:16.000,21.99,1.0266,sell,1316338418363842562,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826702,22.574934,14,24
2025-06-10 14:24:15.122,22.0,40.3165,buy,1316338414681243649,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826705,886.963,14,24
2025-06-10 14:24:13.596,21.99,1.0122,sell,1316338408280735745,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826707,22.258277999999997,14,24
2025-06-10 14:24:11.221,21.98,0.9978,sell,1316338398319263749,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826709,21.931644000000002,14,24
2025-06-10 14:24:08.735,21.99,0.9804,sell,1316338387892224001,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826712,21.558996,14,24
2025-06-10 14:24:06.215,21.99,0.9654,sell,1316338377322577922,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826714,21.229146,14,24
2025-06-10 14:24:03.657,21.99,1.8827,sell,1316338366593548306,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826716,41.400573,14,24
2025-06-10 14:24:02.297,21.99,141.9366,buy,1316338360889294862,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826729,3121.185834,14,24
2025-06-10 14:24:02.297,21.99,0.6044,buy,1316338360889294860,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826733,13.290756,14,24
2025-06-10 14:24:02.297,21.99,12.422,buy,1316338360889294858,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826735,273.15978,14,24
2025-06-10 14:24:02.292,21.99,20.9905,buy,1316338360868323330,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826738,461.581095,14,24
2025-06-10 14:24:01.114,21.98,7.3817,sell,1316338355927433219,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826740,162.24976600000002,14,24
2025-06-10 14:23:59.570,21.98,0.6891,buy,1316338349451427841,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826742,15.146418,14,23
2025-06-10 14:23:57.067,21.98,10.8275,buy,1316338338953084929,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826745,237.98845000000003,14,23
2025-06-10 14:23:54.850,21.97,13.3832,buy,1316338329654312961,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826747,294.028904,14,23
2025-06-10 14:23:51.792,21.96,3.4666,buy,1316338316828131329,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826750,76.126536,14,23
2025-06-10 14:23:51.325,21.96,17.9903,sell,1316338314869391362,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826752,395.06698800000004,14,23
2025-06-10 14:23:49.259,21.96,15.7754,sell,1316338306203959299,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826754,346.427784,14,23
2025-06-10 14:23:47.792,21.96,18.3134,sell,1316338300050915330,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826756,402.16226400000005,14,23
2025-06-10 14:23:47.614,21.96,0.6503,sell,1316338299304329217,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826759,14.280588,14,23
2025-06-10 14:23:42.468,21.97,10.762,sell,1316338277720440839,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826761,236.44114,14,23
2025-06-10 14:23:42.468,21.97,3.938,sell,1316338277720440837,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826871,86.51786,14,23
2025-06-10 14:23:41.404,21.98,8.8981,buy,1316338273257701377,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826895,195.58023799999998,14,23
2025-06-10 14:23:37.677,21.98,18.7,buy,1316338257625530370,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826899,411.026,14,23
2025-06-10 14:23:37.555,21.98,0.2285,buy,1316338257113825282,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826902,5.02243,14,23
2025-06-10 14:23:33.096,21.97,12.3266,sell,1316338238411423745,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826906,270.81540199999995,14,23
2025-06-10 14:23:31.562,21.97,116.062,sell,1316338231977361543,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826908,2549.8821399999997,14,23
2025-06-10 14:23:31.509,21.97,69.4771,buy,1316338231755063303,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826911,1526.4118869999998,14,23
2025-06-10 14:23:31.509,21.97,1.0268,buy,1316338231755063301,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826914,22.558795999999997,14,23
2025-06-10 14:23:31.509,21.97,33.4125,buy,1316338231755063299,AVAXUSDT,trade,SPOT,2025-06-10 21:24:59.826916,734.072625,14,23
2025-06-10 14:25:01.027,0.6985,66.796,sell,1316338607220772971,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415888,46.657006,14,25
2025-06-10 14:25:00.917,0.6985,73.535,sell,1316338606759399425,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415902,51.364197499999996,14,25
2025-06-10 14:25:00.857,0.6986,3321.493,buy,1316338606507741185,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415905,2320.3950098,14,25
2025-06-10 14:25:00.508,0.6986,8.597,buy,1316338605043929089,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415907,6.0058641999999995,14,25
2025-06-10 14:25:00.297,0.6985,43.866,sell,1316338604158930946,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415909,30.640401,14,25
2025-06-10 14:25:00.188,0.6985,46.886,sell,1316338603701751809,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415911,32.749871000000006,14,25
2025-06-10 14:24:59.826,0.6985,57.734,sell,1316338602183413764,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415912,40.327199,14,24
2025-06-10 14:24:59.515,0.6986,39.54,buy,1316338600878985217,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415914,27.622644,14,24
2025-06-10 14:24:59.403,0.6986,53.427,buy,1316338600409223221,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415916,37.3241022,14,24
2025-06-10 14:24:58.790,0.6986,72.003,buy,1316338597838114818,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415917,50.3012958,14,24
2025-06-10 14:24:58.261,0.6986,27.39,buy,1316338595619328001,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415919,19.134654,14,24
2025-06-10 14:24:57.948,0.6986,60.122,buy,1316338594306510871,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415921,42.0012292,14,24
2025-06-10 14:24:57.788,0.6986,53.586,buy,1316338593635422210,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415922,37.4351796,14,24
2025-06-10 14:24:57.530,0.6986,46.953,buy,1316338592553291777,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415924,32.8013658,14,24
2025-06-10 14:24:57.169,0.6985,19.127,sell,1316338591039148033,ADAUSDT,trade,SPOT,2025-06-10 21:25:01.415926,13.3602095,14,24
